"label","sentence"
"0","ending tomorrow, wednesday 2nd december. #christmasgifts #bid #woolleyandwallis {{url}} [sep] fine art auction house with specialist departments including silver, jewellery, paintings, furniture, african art, militaria, ceramics, design and asian art"
"0","rt {{mention}}: antiques atlas - a large royal worcester blush ivory pot pourri {{url}} via {{mention}} [sep] the home of fine antiques. established in 1985 david wolfenden antiques ireland (02894429498) {{url}}"
"0","excited to share the latest addition to my #etsy #etsyjewelry #etsycanada shop: #vintage #owls #owlearrings #cloisonné owl #retroearrings #crowvanity #jewelry #freeshipping #etsysale #birthday {{url}} {{url}} [sep] original art glass designs  
instagram: {{mention}}io etsy: {{url}}"
"0","rt {{mention}}: new used tack saddle bags leather rough out, western gift, black motorcycle bags {{url}} {{url}} [sep] [nodes]"
"0","it's just snow people. it's not magic. [sep] seeking inspiration. and ramen."
"0","1930's celebrated paintings and interior views of the us capitol folder postcard 18 lithograph set ephemera americ {{url}} {{url}} [sep] [nodes]"
"0","rt {{mention}}: rare antique germany porcelain ornate demitasse ""think of me"" cup saucer luster {{url}} {{url}} [sep] [nodes]"
"0","original 1957 gpo 332l vintage ivory bakelite telephone. converted & working {{url}} via {{mention}} #gpo #bakelite #vintage #ivorytelephone #ebay [sep] buyer and seller of vintage collectables"
"0","hey {{mention}} any coupon codes i can use on my purchase? {{url}} via {{mention}} [sep] [nodes]"
"0","visit us for our may exhibition in london this week. enjoy this unusual black-glazed trompe l'oeil wall vase with faux-
ivory celadon stand (qianlong period) from the private collection of baron 
nathaniel de rothschild.  
#asiaweek #london #littletonandhennessyasianart {{url}} [sep] traveling the world as art consultant and antiques dealer at littleton & hennessy, london. specialising in asian art and antiques. {{email}}"
"0","my mom had a debilitating case of tuberculosis in india, and she calls it her ""first pandemic"" {{url}} [sep] privacy consultant, engineer, opinionated."
"0","rt {{mention}}: 'fast & furious 7' producer -- movie will have to wait -- it's time to grieve {{url}} [sep] just live laugh and love please join the born this way foundation and give a voice to the silent
{{email}}"
"0","rt {{mention}}: rare antique african art carved wood fetish power figure {{url}} [sep] [nodes]"
"0","rt {{mention}}: that there is a starship enterprise implies the existence of a starship pro and a starship free [sep] working in legal technology for 25+ yrs | interested in the best of legal tech | digital humanities, libraries and education | gardening | my dog"
"0","is this thing on? [sep] carbon-based simulation"
"0","{{mention}} {{mention}} sounds like we need to relaunch mego portable profiles :-) {{url}} [sep] early twitter, yet 2x sim swap for my handle erased history & followers, awaiting restoration. design loved software, now {{mention}}, crafting the story of✨ 🧠 💪"
"0","we have a treasure chest of new and exciting goodies! this antiqued french candelabra is heavily distressed to reveal the layers of age in a beautiful patina of grey, gold and ivory. {{url}} {{url}} [sep] combining classic french furniture with playful, progressive design, the french bedroom company has revolutionised bedroom styling. tel: 01444 415430"
"0","on a date with a hot woman. [sep] [nodes]"
"0","{{mention}} to me it’s more about what freud calls the narcissism of small differences. we can debate how stupid her comment is. we can’t debate whether this is at all important in the grand scheme of things. it just clearly isn’t. [sep] managing editor, internet.
get my book!"
"0","loved this video on zero-knowledge proofs: {{url}} [sep] ceo globalid, co-founder hard yaka, apto.  mtb, gardener, poker player, father.  ex-fed, ripple cro, first round investor twitter, square, coinbase, filecoin .."
"0","{{mention}} it seems that the interest in these netsuke will drop off soon since 90% of the antique ones are made of ivory and our silly government has agreed to ban the trade in these beautiful works of art [sep] [nodes]"
"0","#starsandstripes wishing all our #american clients and friends a very happy #thanksgiving. featured lots: 1096, 1086 & 1170 from the #christmas gifts online auction. bid until 10am on 2nd december: {{url}} {{url}} [sep] fine art auction house with specialist departments including silver, jewellery, paintings, furniture, african art, militaria, ceramics, design and asian art"
"0","such a wonderful vegan alternative to ivory. no animals were harmed in the making of these earrings. x

#vegan #ivory #earlings #jewellery #sustainable {{url}} [sep] aka {{mention}} is a qualified gemologist (gem-a fda), accredited jewellery professional (gia ajp), reiki master and crystal healer"
"0","sold in today’s book sale for £10,000
lot 72 , repton, humphry - sketches and hints on landscape gardening, oblong folio, calf gilt, with 10 hand-coloured plates with overslips, and 6 uncoloured plates, 4 with overslips, london, [1794]
#repton #landscapegardening #sold #gorringes {{url}} [sep] the leading #fineart & #antiques #auctioneers in the south east. explore our collections at: {{url}} or visit us in #lewes #eastsussex"
"0","harvard law record opposes crazy ma ban on antique ivory {{url}} 
{{mention}} 
{{mention}} {{mention}} #gunrights [sep] opposing ct hb5578,  ma h1275, ri2796 which ban antique ivory.  save elephants without violating property rights, gun rights, art, history and culture."
"0","captivating high quality mammoth ivory carving of a bear family laid on teak wood
{{url}} {{url}} [sep] el cid gallery is an art gallery which includes both antiques and modern design; carvings, glass 
crystals and modern art work.

{{url}}"
"0","exquisite french #ivory fan circa 1850, banned under hb5578 rt {{mention}}  {{mention}} {{mention}}{{mention}} {{url}} [sep] opposing ct hb5578,  ma h1275, ri2796 which ban antique ivory.  save elephants without violating property rights, gun rights, art, history and culture."
"0","sold in yesterday’s weekly sale for £3,200 - lot 601 , english school (19th century), oil on canvas.
(reputedly thomas sheridan, father of jane georgiana seymour, duchess of somerset (1809-1884) #englishschool #oiloncanvas #portrait #gorringes #auction {{url}} [sep] the leading #fineart & #antiques #auctioneers in the south east. explore our collections at: {{url}} or visit us in #lewes #eastsussex"
"0","also same french estate import this lovely antique french ivory 1860s-1870s pink silk lined box with mirror, brush and comb {{url}} [sep] we are 3rd generation brocante-antique import dealers. specializing in french, dutch and fine items for the ladies. we offer a variety decor & design services."
"0","big news. congratulations to the newly expanded {{mention}} team! {{url}} [sep] i’m a regular joe but my name is biz."
"0","i just made $612 today working a few hour from home  {{url}} [sep] [nodes]"
"0","rt {{mention}}: what were the {{mention}} up to at e3? hustling like they do to bring you good stuff like this best of e3 video. respect. ht ... [sep] [nodes]"
"0","{{mention}} {{mention}} federal law prohibits ivory now.  this law only extends to antiques and is opposed by museums, historical societies. [sep] opposing ct hb5578,  ma h1275, ri2796 which ban antique ivory.  save elephants without violating property rights, gun rights, art, history and culture."
"0","early xx century metal #square shelf.
#vintage #modern #vintageshop #deco #decoration #elrastro #madrid #style #instadecor #instaantiques #interior #design #inspiration #interiors #homedecor #antiquesdealersofinstagram #antiqueshop #art {{url}} [sep] el transformista, founded in 1991, it´s specializes in #decorativearts from the period of #30s until #70s, #antiques and unique objects"
"0","a pair of #brass bar #stool, #70s
#vintage #modern #vintageshop #deco #decoration #elrastro #madrid #style #instadecor #instaantiques #interior #design #inspiration #interiors #homedecor #antiquesdealersofinstagram #antiqueshop #art {{url}} [sep] el transformista, founded in 1991, it´s specializes in #decorativearts from the period of #30s until #70s, #antiques and unique objects"
"0","stunning hand carved mammoth ivory carving of a family of rabbits eating carrots.
{{url}} {{url}} [sep] el cid gallery is an art gallery which includes both antiques and modern design; carvings, glass 
crystals and modern art work.

{{url}}"
"0","the #furniture, #worksofart & #clocks #auction is fast approaching on wednesday 21st october.
this man in the mirror (lot 63) is a life-size 19th century pine artist’s lay figure admiring himself in an early 19th century trumeau mirror (lot 191). #woolleyandwallis {{url}} [sep] fine art auction house with specialist departments including silver, jewellery, paintings, furniture, african art, militaria, ceramics, design and asian art"
"0","rt {{mention}}: introducing…icon!! {{mention}}’s new lipstick collection 💋💄a curated range of 10 bold reds & classic nudes. {{url}} [sep] (marvel addict🎬🎥📷📹🔮)    
   (ii corinthians 5:17👊📚📙📖📕📰📒)
   ( proudly from a switandini🎆🌹🌽🌇)"
"0","78330: severe weather statement issued november 22 at 8:17pm cst until november 22 at 8:45pm cst by nws corpus christ {{url}} [sep] local news, event, and alert information for agua dulce, tx. come join the community and stay informed about what is happening in your 78330 neighborhood!"
"0","we are recruiting administration staff
for more information please contact
natalie milsted | {{email}} | 01722 424599 | 51-61 castle street, salisbury, wiltshire, sp1 3su #recruitment #salisburyjobs #jobsinsalisbury #salisbury #auctionjobs #staffwanted {{url}} [sep] fine art auction house with specialist departments including silver, jewellery, paintings, furniture, african art, militaria, ceramics, design and asian art"
"0","rt {{mention}}: we were lucky to have {{mention}} from the {{mention}} shed light on the complicated media landscape we live in, namely: how do w… [sep] i like the work about the work. places practiced include: blogger, google, twitter, obvious, medium, the obama white house, san francisco and new york. (he/him)"
"0","rt {{mention}}: . {{mention}} 
live #auction 25th oct @ 9:30am bst
view all the catalogues & bid live from home here: {{url}} [sep] the leading #fineart & #antiques #auctioneers in the south east. explore our collections at: {{url}} or visit us in #lewes #eastsussex"
"0","⚱️⚱️shibayama inlay (shibayama zōgan) is a lacquer art form distinguished by high relief carved inlays made from shell, coral, tortoiseshell, and ivory. many gorgeous shibayama crafts were exported during the... {{url}} [sep] london's pre-eminent dealers of the finest antique silver, gold boxes and objects of vertu"
"0","fantastic carved #ivory rabbit cane ca.1890 will be banned by hb5578 in ct, call your reps and rt #easter  #antiques {{url}} [sep] opposing ct hb5578,  ma h1275, ri2796 which ban antique ivory.  save elephants without violating property rights, gun rights, art, history and culture."
"0","vintage ivory linen drawn work handkerchief w/flowers, wedding bridal ladies collectible hankie hanky by gracesvintagegarden {{url}} [sep] curated etsy shop of vintage & antique jewelry, tea cups, porcelain, fine table linens and such. {{url}} #cvid"
"0","rt {{mention}}: 🚨culture cards x {{mention}} giveaway!!🚨

💰4 culture cards #nfts + 250k $dmr to winners!💎

🥇1 winner gold big pun nft + 1… [sep] work at amazon. spend most of me free time with my wife and new born daughter. while not with them, working at my family's winery."
"0","{{mention}} ngl that looks good [sep] suns, cardinals, austin fc, destiny and gunpla #wearethevalley #verde"
"0","holy smokes but some kind of confirmation/help ticket would be helpful [sep] figuring things out. she/her."
"0","regency tea caddy, 19,20,21% ivory???  save elephants w/o attacking antiques. no on hb5578 {{mention}} {{mention}} {{url}} [sep] opposing ct hb5578,  ma h1275, ri2796 which ban antique ivory.  save elephants without violating property rights, gun rights, art, history and culture."
"0","a set of african wood #sculpture heads.
#vintage #modern #vintageshop #deco #decoration #elrastro #madrid #style #instadecor #instaantiques #interior #design #inspiration #interiors #homedecor #antiquesdealersofinstagram #antiqueshop #art {{url}} [sep] el transformista, founded in 1991, it´s specializes in #decorativearts from the period of #30s until #70s, #antiques and unique objects"
"0","baule figure with beautiful carving detail from ivory coast, early 20th c. measuring 40.5 cm
 
provenance: private collection, california, usa

for sale from {{mention}}ican_art 
{{url}} {{url}} [sep] [nodes]"
"0","excited to share the latest addition to my #etsy #etsycanada #etsyjewelry shop: #vintage #micromosaicbrooch #etsysale #italianjewelry #floralmosaicbrooch #italian mosaic pin, #crowvanity jewelry, #freeshipping sale #christmas #birthday #artnouveau {{url}} {{url}} [sep] original art glass designs  
instagram: {{mention}}io etsy: {{url}}"
"0","read ""stephen king revisited"" by {{mention}} for free here: {{url}} -- {{url}} [sep] [nodes]"
"0","hey everyone i made $386 today check out how i made it! {{url}} [sep] [nodes]"
"0","when we carried all of our possessions moving to new zealand as luggage it felt like we had so much. now that we’re in a house it feels like almost nothing. surreal. [sep] anarchist, hacker, troublemaker (he/they) working on the decentralized web."
"0","sumptuous ivory silk quilt bedspread {{url}} {{url}} [sep] combining classic french furniture with playful, progressive design, the french bedroom company has revolutionised bedroom styling. tel: 01444 415430"
"0","opening a coin laundry dedicated to only accepting them madam maya angelou’s?? [sep] turtle dove 🕊"
"0","the furniture, works of art & clocks catalogue can
now be viewed on our website: {{url}} 

the auction will take place on wednesday 22nd
september 2021. 

#woolleyandwallis #auction #auctionhouse #furniture #worksofart #clocks #antiquefurniture {{url}} [sep] fine art auction house with specialist departments including silver, jewellery, paintings, furniture, african art, militaria, ceramics, design and asian art"
"0","gorringe’s auctioneers, are privileged to have been instructed to offer for sale on tuesday december 7th - the michael farebrother collection of  ‘papers concerning h.m the queen & her family’ offered for sale for the first time.
{{url}} #gorringes {{url}} [sep] the leading #fineart & #antiques #auctioneers in the south east. explore our collections at: {{url}} or visit us in #lewes #eastsussex"
"0","this is the kind of unconditional love for animals that should be in all of us. then none of us would buy ivory,... {{url}} [sep] ph.d., folk art historian, college professor, lover of many things: anything green/recycled/reused, retro/vintage/design, art/museums, parks/gardens, tv/reading"
"0","antiques collectors/dealers entering usa make sure your paper work is in order regarding antique items, in ivory, tortoiseshell, feathers,. [sep] actress/writer/antiques dealer. tall thin and getting older."
"0","rt {{mention}}: disney frozen keychain anna princess 2.75"" plastic figure 2017 keyring - new {{url}} {{url}} [sep] [nodes]"
"0","{{mention}} which one ? [sep] [nodes]"
"0","kandy korn! :) {{url}} [sep] [nodes]"
"0","screw workkk today :( i hate waking up in the rain - this news article is so motivational!! {{url}} [sep] [nodes]"
"0","this antique portrait miniature on #ivory  banned by hb5578.  {{mention}}  {{mention}} {{mention}} {{mention}} {{url}} [sep] opposing ct hb5578,  ma h1275, ri2796 which ban antique ivory.  save elephants without violating property rights, gun rights, art, history and culture."
"0","{{mention}} and on a lighter note, i feel like you and {{mention}} should totally be friends. [sep] bipedal humanoid. stress monkey. moderately badass."
"0","rt {{mention}}: when my great grandfather immigrated here to the us (1930 pre- holocaust) his certificate of citizenship was very clear as t… [sep] optimistic. obsessed with understanding what makes people tick 🔭 ceo {{mention}} ✌️ & co-host uxr atl meetup 👏 plant powered! 🍑🥬🍉🥦"
"0","it’s {{mention}} {{url}} [sep] #bitcoin"
"0","vintage carborundum razor honing sharpening stone in leather pouch case niagara falls ny abrasives hone {{url}} {{url}} [sep] etsy shop with great vintage goodies for your bar, barbershop, tattoo parlor, etc."
"0","this beauty fitted is the first of two this is the ivory stovax huntingdon 28 #stovax #chislehurst #kent #woodburners #multifuel #cosyfires {{url}} [sep] cosy fires is the leading company for installations of wood burning multi fuel stoves offering the complete package. chimney sweeping service to"
"0","fine jewellery entries invited for our winter sale.

gorringe’s winter fine sale tuesday 7th december. entry deadline 17th november.

{{url}}

#consign #gorringes #jewellery #jewelry #finejewelry #finejewellery #antiquejewelry {{url}} [sep] the leading #fineart & #antiques #auctioneers in the south east. explore our collections at: {{url}} or visit us in #lewes #eastsussex"
"0","vintage wood bottle opener ""cronies"" eclipse knitting mills new york broadway ny advertising textile company {{url}} {{url}} [sep] [nodes]"
"0","{{mention}} {{mention}} lol you really think you did something huh smh [sep] #coleworld love is my religion. a bad day is just another version of a good day • 🇨🇩 •"
"0","{{mention}} {{mention}} apple music. 🤷 [sep] never for money, always for love. thing-maker at {{mention}}. #svu capt. charlie on {{mention}}’s #specialreviewunit"
"0","""misinformation is a complex problem. technology, governments, science institutions, educators and the public all have a part to play in assuring the quality of scientific information that underpins so much of our day-to-day lives.""

{{url}} {{url}} [sep] adept bubble burster. good problem connoisseur. assassin of heroes. the og shit poster. diabolical spearchucker. dad. crying is a luxury. {{url}}"
"0","rt {{mention}}: why tolling on chciago's lake shore drive is a bad idea:  {{url}} [sep] group therapy for your daily commute"
"0","{{mention}} would you consider adding an rss feed? [sep] [nodes]"
"0","looking for positive attitude and the “nothing is impossible”-mindset, look no further, see this documentary about {{mention}} and how he and his team claimed all 14 peaks over 8000m in 7mo. (my everest and two others in 48h) {{url}} [sep] a great simian or just a monkey?"
"0","{{mention}} {{mention}} i've been waiting 5 months for wave support to follow up on some issues. i've emailed several times, but no movement. can someone please make this a priority, it's very frustrating. [sep] fixing commerce with data science and some badass hardware at poynt."
"0","autumn is officially here and this impressive daum nancy mushroom shaped table lamp will be lighting up the design auction on wednesday 7th october. 
lot 464 - view here: {{url}}
#daumnancy #mushroomlamp #design #france #daum #nancy #woolleyandwallis {{url}} [sep] fine art auction house with specialist departments including silver, jewellery, paintings, furniture, african art, militaria, ceramics, design and asian art"
"0","vintage silver tone half round mod tie bar clasp tie clip {{url}} {{url}} [sep] etsy shop with great vintage goodies for your bar, barbershop, tattoo parlor, etc."
"0","{{mention}} why isn’t everything already this? like repo man “beer” but computer generated sludge {{url}} [sep] “what do you call the mouse shadow on the second moon?”"
"0","i challenged wo hao niu cha and won:) challenge players from around the world! #brainwars
{{url}} {{url}} [sep] yorya cookies for your delightful moment"
"0","antiques atlas - a large royal worcester blush ivory pot pourri {{url}} via {{mention}} [sep] the home of fine antiques. established in 1985 david wolfenden antiques ireland (02894429498) {{url}}"
"0","extremely flawed article, {{mention}}:  all ivory found at customs is seized incl. your aunt minnie's earrings.   {{url}} [sep] opposing ct hb5578,  ma h1275, ri2796 which ban antique ivory.  save elephants without violating property rights, gun rights, art, history and culture."
"0","selling 2 leeds fest sunday tickets dm #leedsfestival [sep] [nodes]"
"0","{{mention}} shine on you crazy diamond... [sep] product lead, zoom apps and integrations {{mention}} 🚀 
frontline foods, pingpad, socialtext, slideshare, linkedin, ratexchange. opinions are my own."
"0","excited to share the latest addition to my #etsy #etsyjewelry #etsycanada shop: #vintage #unicorns #earrings #pewterearrings #loopearrings #unicornearrings #crowvanity #jewelrysale #freeshipping sale #pewter #christmas {{url}} {{url}} [sep] original art glass designs  
instagram: {{mention}}io etsy: {{url}}"
"0","stunning high quality mammoth ivory carving of a family of monkeys laid on teak wood
{{url}} {{url}} [sep] el cid gallery is an art gallery which includes both antiques and modern design; carvings, glass 
crystals and modern art work.

{{url}}"
"0","el cid gallery is an antique and art gallery.
we specialize in mammoth ivory carvings, porcelain and contemporanei… {{url}} [sep] el cid gallery is an art gallery which includes both antiques and modern design; carvings, glass 
crystals and modern art work.

{{url}}"
"0","{{mention}} i believe we should destroy any ivory illegally being sold & tax sales of antique ivory & give the money to the conservationists [sep] pippa deeley auctions is a friendly and professional country auction house  holding sales of antiques, collectables and fine art and specialising in jewellery"
"0","here’s clifford’s fine sale preview video {{url}} #gorringes #fineart #auction #canaletto {{url}} [sep] the leading #fineart & #antiques #auctioneers in the south east. explore our collections at: {{url}} or visit us in #lewes #eastsussex"
"0","new stock: #vintageafrican #warmask #guere #ivorycoast #africanmask figurine primitive carving sculpture wooden primitive #tribalart c1950-60's eve {{url}} a massive evolving inventory of african art in store. buy direct through our website and save! {{url}} [sep] #supplier of #vintage, #antique and #collectable items through our own website & etsy as eve of europe @ {{url}} and eve de france @ {{url}}"
"0","ebony and ivory {{url}} [sep] the atlantic music experience based in prince edward island!"
"0","family fun at the the french bedroom company! 
georgia's (not so little) boy jakjak on our brand new oversized giant cockerel ornament in a distressed gold and ivory finish. {{url}} {{url}} [sep] combining classic french furniture with playful, progressive design, the french bedroom company has revolutionised bedroom styling. tel: 01444 415430"
"0","rt {{mention}}: 100k terminals shipped!
{{url}} [sep] u aint cool till u on twitter"
"0","original 1956 gpo 332l 'exchange' vintage ivory bakelite telephone. converted  {{url}} via {{mention}} #ebay #bakelite #ivorytelephone #gpo [sep] buyer and seller of vintage collectables"
"0","i can be a bitch, too, if i try to be [sep] who, me?"
"0","original 1957 gpo 332l vintage ivory bakelite telephone. converted & working {{url}} via {{mention}} #vintage #bakelite #ivorytelephone [sep] buyer and seller of vintage collectables"
"0","started rehearsals of mario o'hara's stageshow.  mario was able to attendthe reading rehearsals before he passed away 2 months ago. [sep] [nodes]"
"0","19th century meissen figurine of cupid sewing broken heart

buy this wonderful #meissenporcelainsculpture @ {{url}}

#ivoryandart #art #sculpture #sculptures #homedecor #homedecoration #summersale #summersales {{url}} [sep] i love art especially carved legal ivory"
"0","vintage lenox vase - fine china with a pink rose and golden leaves - classic ivory porcelain with 24k gold trim {{url}} via {{mention}}  #gotvintage #gvs #vintagelenox #lenoxvase #lenoxrosevase [sep] retro, vintage, collectibles sales on etsy and ebay.  susans*selections on ebay
{{url}}"
"0","vintage ivory linen handkerchief brussels style lace, wedding bridal ladies collectible hankie hanky by gracesvintagegarden {{url}} [sep] curated etsy shop of vintage & antique jewelry, tea cups, porcelain, fine table linens and such. {{url}} #cvid"
"0","#truth {{url}} [sep] [nodes]"
"0","odesza, palo alto, ca: register for presale access & win meet & greet with odesza + more!: {{url}} [sep] 3d artist, gamer, snuggle muffin | sings, djs, snowboards | loves fauna + flora, beach scavenging + world traveling."
"0","rt {{mention}}: when history meets technology. {{url}} [sep] [nodes]"
"0","the new krasnogorsk 3 should be here in a month or two straight from russia. i have always wanted to shoot on 16mm film. more updates soon. [sep] offbeat and nostalgia based media for the slightly eccentric. 
appreciator of past film mediums and video formats."
"0","{{mention}} {{mention}} {{mention}} {{mention}} {{mention}} this is insanity. what happens when permissiveness changes underlying behaviors. brazenness becomes the norm. hard to go back. [sep] first 500 twitter profile. living in the bay area with lovely michelle and our 3 puppies."
"0","big #midcentury bone veneered #box.
#decoration #style {{url}} [sep] el transformista, founded in 1991, it´s specializes in #decorativearts from the period of #30s until #70s, #antiques and unique objects"
"0","amazingly antique french 5 lite girandole candelabra lamp now on ebay. this lovely completely re-wired, 
 re-strung, re-hickeyed, 5 candle cover replaced, and handmade french crown light bulbs shades. dripping with czech crystals-gorgeous-this is heavy! {{url}} [sep] we are 3rd generation brocante-antique import dealers. specializing in french, dutch and fine items for the ladies. we offer a variety decor & design services."
"0","#mazzega #murano #glass #sconce, #italy #70s
#vintage #modern #vintageshop #deco #decoration #elrastro #madrid #style #instadecor #instaantiques #interior #design #inspiration #interiors #homedecor #antiquesdealersofinstagram #antiqueshop #art {{url}} [sep] el transformista, founded in 1991, it´s specializes in #decorativearts from the period of #30s until #70s, #antiques and unique objects"
"0","need insoiration? want to know how to do something? check us on pinterest {{url}} [sep] we are 3rd generation brocante-antique import dealers. specializing in french, dutch and fine items for the ladies. we offer a variety decor & design services."
"0","i've just posted on my #elcidgallery blog about: mammoth ivory and feng shui {{url}} [sep] el cid gallery is an art gallery which includes both antiques and modern design; carvings, glass 
crystals and modern art work.

{{url}}"
"0","rt {{mention}}: antiques atlas - pair of antique royal worcester blush ivory vases {{url}} via {{mention}} [sep] the home of fine antiques. established in 1985 david wolfenden antiques ireland (02894429498) {{url}}"
"0","louis masriera pendant with ivory, circa 1910.  oppose hb5578, please rt #artnouveau {{mention}} {{mention}} {{url}} [sep] opposing ct hb5578,  ma h1275, ri2796 which ban antique ivory.  save elephants without violating property rights, gun rights, art, history and culture."
"0","rt {{mention}}: pastors will pray for the fruit of the womb but never for the fruit of the testicle!- father angelbert chikere [sep] project manager, business analyst, scrum master, interior designer, fashion enthusiast....business woman!"
"0","{{mention}} could have and still could buy {{mention}} - hny sir. [sep] student, father of 3, traveler, and co-founder of the {{mention}} travel network.  chairman of {{mention}}"
"0","we have lovely ladies items for everyone and i mean everyone. stop by and see us or call. 419 ccpkwy cape coral fl. {{url}} [sep] we are 3rd generation brocante-antique import dealers. specializing in french, dutch and fine items for the ladies. we offer a variety decor & design services."
"0","hot as fuuuck {{url}} [sep] bikes, reef, brew, bitches"
"0","the uk government has blocked the export of two balthasar permoser ivory statuettes. {{url}} {{url}} [sep] #fineartshipping #antiqueshipping #fineartpacking #antiquepacking #artstoragelondon #buyingtripseurope #interiordesignprojects #installations #specialistpacking"
"0","*179th (jan 2022) edition of emagazine presense*
editorial on {{mention}}  breach of security  +   making of indian constitution  +  exciting story of arya bhashyam who hoisted indian tri-colour  on 26th jan 1932
{{url}}

{{mention}}  {{mention}} {{url}} [sep] communication, branding / image consultant / digital journalist / communication teacher / social worker"
"0","rt {{mention}}: the gilded age needs to case jane krakowski in character as jenna maroney playing a character in the gilded age [sep] content strategy •  previously mta, gsa,  esidesign • dog hugger• playwright• mask it or casket •#blacklivesmatter • #translivesmatter • she/her"
"0","carrington & co. london - a 19th century rosewood and etched ivory cased eight day mantel timepiece, lot 200 inour weekly sale, est £400-£600 #antiques #clocks #auction #lewes {{url}} [sep] the leading #fineart & #antiques #auctioneers in the south east. explore our collections at: {{url}} or visit us in #lewes #eastsussex"
"0","discover #europe as it blooms into colour with our flowers and gardens holidays! a treat for the eyes, visit the renowned #keukenhofpark or explore the incredible #floriadeexpo – a once a decade event! book your springtime escape today > {{url}} {{url}} [sep] with leger, you're in good company… voted best coach holiday company (medium) at the british travel awards 2016 - 18 🏆"
"0","this whole crisis text line story is truly bizarre. the poor judgement involved boggles the mind. {{url}} {{url}} [sep] tech veteran (apple, square, tumblr, {{mention}}), old school indie mac/ios developer, eagle scout. mail: buzz at {{url}}"
"0","i'm sooo not looking forward to getting up for work tomorrowwww - cant wait for this thing to work! {{url}} [sep] [nodes]"
"0","rt {{mention}}: we are running a survey to help us better understand how we can best support our lgbtq+ communities 🏳️‍🌈🏳️‍⚧️ 

the survey is… [sep] views & tweets my own. #triathlete #cyclist #health"
"0","glorious cats the paintings of lesley anne ivory 1989 reprint
{{url}} [sep] we sell art, books, vintage postcard and vinyl records from our things vintage website"
"0","one person followed me and one person unfollowed me // automatically checked by {{url}} [sep] 👩🏾‍💻ambassador {{mention}} | former mobile industry influencer | mobilediva | techsy mommy to the 3rd power! tech + sexy = techsy! #techsy. 🥑 #teamhumanity"
"0","{{mention}} {{mention}} congratulations! [sep] software engineer at facebook.  (still working on compilers.)"
"0","a fantastic end to the year for the #woolleyandwallis english and european ceramics department. read more in the #bbc #bbcwiltshire article: 
{{url}} [sep] fine art auction house with specialist departments including silver, jewellery, paintings, furniture, african art, militaria, ceramics, design and asian art"
"0","{{mention}} {{mention}} he didn't because team politics not only betrayed him but to nation also. [sep] actor, writer, director & producer"
"0","eventually, committee 1 of cites approved by consensus the idea of the secretariat conducting a study on the extent of mammoth ivory acting as a cover for banned elephant ivory. it was the cites powers giving israel a polite way to save itself from an embarrassing defeat. [sep] ivory’s contributions to the past and its significance in the future eclipse any unreasonable or ineffective restraints on its trade or movement."
"0","rt {{mention}}: paul heermann (1673-1732) - cupid pissing, ivory relief carving. end the modern ivory trade but please #protectantique… [sep] i'm tom weathergym, antiques dealer! all my thoughts and quotes are my own!    why the hell wouldn't they be?  #blahblahblahnotmycuppatea"
"0","rt {{mention}}: i wrote about the revival of the earn it act, which is bad and should go away

{{url}} {{url}} [sep] board partner {{mention}}. technology historian and futurist. student of business. teacher. collector."
"0","rt {{mention}}: atq ""king kalakaua of hawaii"" royal book of autographs 2 crests-queen emma photo {{url}} {{url}} [sep] [nodes]"
"0","byzantine #ivory crucifix circa 1360 from #themet, banned by ct hb5578,  rt {{mention}} {{mention}}{{mention}} {{url}} [sep] opposing ct hb5578,  ma h1275, ri2796 which ban antique ivory.  save elephants without violating property rights, gun rights, art, history and culture."
"0","vintage the ideal usa 2 blade black pocket knife {{url}} {{url}} [sep] etsy shop with great vintage goodies for your bar, barbershop, tattoo parlor, etc."
"0","rt {{mention}}: waddle 🐧
waddle 🐧

#finsup x #dolphinselevator {{url}} [sep] stand up guy / φσφ / lw"
"0","when you're between 1% and 2% compound monthly growth it doesn't feel as good as it used to.

it might be a stretch to call it a struggle. you're likely still growing faster than most established businesses your size.

but you rarely see other saas founders sharing those numbers. [sep] host of {{mention}} customer interview examples podcast | co-founder {{mention}} coworking & {{mention}} | research & marketing for micro-saas | ruby dev"
"0","{{mention}} {{mention}} i ❤️ cody but i 100% approve of this decision [sep] loves: healthy living, art, clever marketing, street festivals, eating outside, good wine, great food, awesome design, & things that make me use my noggin."
"0","vintage camillus new york usa #21 cattle bone 2 blade serpentine pocket knife {{url}} {{url}} [sep] etsy shop with great vintage goodies for your bar, barbershop, tattoo parlor, etc."
"0","hb5578 will require documentation the ivory on this finial is antique- hoping that will save elephants in africa??!! {{url}} [sep] opposing ct hb5578,  ma h1275, ri2796 which ban antique ivory.  save elephants without violating property rights, gun rights, art, history and culture."
"0","i just discovered this on poshmark: b. makowsky ivory leather top zip shoulder bag. {{url}} via {{mention}} [sep] artisian of many medias! knits, crochets, upcycles, sewing, etc.  love to blog too! :) {{url}}"
"0","this is prob the coolest thing i’ve seen for back country skiing {{url}} prob something {{mention}} {{mention}} should know about. [sep] product guy, owner {{mention}}, x@{{mention}}, x{{mention}} x{{mention}}, x{{mention}}, x{{mention}}, love: tech, food, photography & travel. tweets are my own."
