"tweet_id","tweet_text","user_description","labels wild life trade = 1, non wild life trade = 0"
"275","Sculpture of Man With Baskets in Mammoth Ivory

Offer Link: {{URL}}

#Ivoryandart #art #sculpture #sculptures #homedecor #homedecoration #summersale #summersales {{URL}}","I love Art especially Carved legal ivory"
"276","Such a wonderful vegan alternative to Ivory. No animals were harmed in the making of these earrings. X

#vegan #ivory #earlings #jewellery #sustainable {{URL}}","Aka {{MENTION}} is a qualified Gemologist (Gem-A FDA), Accredited Jewellery Professional (GIA AJP), Reiki Master and Crystal Healer"
"277","SOLD in today’s Book Sale for £10,000
Lot 72 , Repton, Humphry - Sketches and Hints on Landscape Gardening, oblong folio, calf gilt, with 10 hand-coloured plates with overslips, and 6 uncoloured plates, 4 with overslips, London, [1794]
#repton #landscapegardening #sold #gorringes {{URL}}","The leading #fineart & #antiques #auctioneers in the South East. Explore our collections at: {{URL}} or visit us in #Lewes #EastSussex"
"278","Harvard Law Record opposes crazy MA ban on antique ivory {{URL}} 
{{MENTION}} 
{{MENTION}} {{MENTION}} #gunrights","Opposing CT hb5578,  MA h1275, RI2796 which ban antique ivory.  Save elephants without violating property rights, gun rights, art, history and culture."
"279","Captivating high quality mammoth ivory carving of a bear family laid on teak wood
{{URL}} {{URL}}","El Cid Gallery is an art gallery which includes both antiques and modern design; Carvings, Glass 
Crystals and Modern Art Work.

{{URL}}"
"280","Museum quality – Mammoth Ivory Netsuke – Three Monkeys In Boat 

This outstanding Netsuke is a proud member of our MASTER Pieces Netsukes collection, hand carved by Master Carver.

{{URL}}

#art #mammothivory #ivory #monkeys #netsuke #artworks #sculpture {{URL}}","I love Art especially Carved legal ivory"
"281","RT {{MENTION}}: A free sign-up to meet Donald Trump?

You know what to do… {{URL}}","Something went wrong. Try reloading."
"282","Exquisite French #ivory fan circa 1850, banned under hb5578 RT {{MENTION}}  {{MENTION}} {{MENTION}}@SharkBits88 {{URL}}","Opposing CT hb5578,  MA h1275, RI2796 which ban antique ivory.  Save elephants without violating property rights, gun rights, art, history and culture."
"283","Soon! {{URL}} (Mammoth Ivory Carving) webshop online!","Mammoth Ivory Carvins from China. You can visit our showroom at De Oude Aarde at Giethoorn, The Netherlands"
"284","SOLD in yesterday’s Weekly Sale for £3,200 - Lot 601 , English School (19th century), oil on canvas.
(reputedly Thomas Sheridan, father of Jane Georgiana Seymour, Duchess of Somerset (1809-1884) #englishschool #oiloncanvas #portrait #gorringes #auction {{URL}}","The leading #fineart & #antiques #auctioneers in the South East. Explore our collections at: {{URL}} or visit us in #Lewes #EastSussex"
"285","Also same French Estate Import this lovely Antique French Ivory 1860s-1870s Pink Silk lined Box with Mirror, Brush and comb {{URL}}","We are 3rd generation Brocante-Antique Import Dealers. Specializing in French, Dutch and fine items for the Ladies. We offer a variety Decor & Design services."
"286","BIG news. Congratulations to the newly expanded {{MENTION}} team! {{URL}}","I’m a regular Joe but my name is Biz."
"287","Making money from home has never been so easy... Working about 3 hours a day {{URL}}",""
"288","I just made $612 today working a few hour from home  {{URL}}",""
"289","RT {{MENTION}}: What were the {{MENTION}} up to at E3? Hustling like they do to bring you good stuff like this Best of E3 video. Respect. ht ...",""
"290","{{MENTION}} {{MENTION}} Federal law prohibits ivory now.  This law only extends to antiques and is opposed by museums, historical societies.","Opposing CT hb5578,  MA h1275, RI2796 which ban antique ivory.  Save elephants without violating property rights, gun rights, art, history and culture."
"291","Coming up in our 1st October Fine Arts Sale: An early 17th century depiction of Christ crucified carved in ivory, circa 1600 - 1625.
.
.
Finely carved with polychrome painted hair and… {{URL}}","Kent based auctioneers and valuers specialising in paintings, jewellery, watches, gold and silver, quality glass, ceramics and Asian artefacts."
"292","Check this amazing Mammoth Ivory Chessboard {{URL}}","Mammoth Ivory Carvins from China. You can visit our showroom at De Oude Aarde at Giethoorn, The Netherlands"
"293","Early XX century metal #square shelf.
#vintage #modern #vintageshop #deco #decoration #ElRastro #Madrid #style #instadecor #instaantiques #interior #design #inspiration #interiors #homedecor #antiquesdealersofinstagram #antiqueshop #art {{URL}}","EL TRANSFORMISTA, founded in 1991, it´s specializes in #decorativearts from the period of #30s until #70s, #antiques and unique objects"
"294","Buddha carving from ivory elephant (antique) {{URL}}",""
"295","A pair of #brass bar #stool, #70s
#vintage #modern #vintageshop #deco #decoration #ElRastro #Madrid #style #instadecor #instaantiques #interior #design #inspiration #interiors #homedecor #antiquesdealersofinstagram #antiqueshop #art {{URL}}","EL TRANSFORMISTA, founded in 1991, it´s specializes in #decorativearts from the period of #30s until #70s, #antiques and unique objects"
"296","Stunning Hand Carved mammoth Ivory carving of a family of rabbits eating carrots.
{{URL}} {{URL}}","El Cid Gallery is an art gallery which includes both antiques and modern design; Carvings, Glass 
Crystals and Modern Art Work.

{{URL}}"
"297","The #Furniture, #WorksofArt &amp; #Clocks #auction is fast approaching on Wednesday 21st October.
This man in the mirror (lot 63) is a life-size 19th century pine artist’s lay figure admiring himself in an early 19th century trumeau mirror (lot 191). #woolleyandwallis {{URL}}","Fine Art auction house with specialist departments including Silver, Jewellery, Paintings, Furniture, African Art, Militaria, Ceramics, Design and Asian Art"
"298","Lovely little signed carved ivory Buddha figure #eclectic #antiques #alfiesantiques #London #ivory #Buddha {{URL}}","Location; 2nd floor {{MENTION}}, Marylebone, London. Specialises in; 20th century interior design objects & decor & contemporary silver jewellery."
"299","Vintage North American Hunting Club Eagle Zipper Pull Key Fob Key Chain {{URL}} {{URL}}",""
"300","RT {{MENTION}}: introducing…ICON!! {{MENTION}}’s new lipstick collection 💋💄a curated range of 10 bold reds &amp; classic nudes. {{URL}}","(Marvel addict🎬🎥📷📹🔮)    
   (II Corinthians 5:17👊📚📙📖📕📰📒)
   ( Proudly from a switandini🎆🌹🌽🌇)"
"301","Dragon Sculpture in Mammoth Ivory

Special Offer Link: {{URL}}

 #Mammoth #ivory #warriors #tusk #qiang #Ivoryandart #art #sculpture #sculptures #homedecor #homedecoration #summersale #summersales {{URL}}","I love Art especially Carved legal ivory"
"302","Antique 1920's Durham Duplex Straight Razor - French Ivory Celluloid Handle PAT USA May 28, 07 {{URL}} {{URL}}","Etsy Shop with great vintage goodies for your bar, barbershop, tattoo parlor, etc."
"303","78330: Severe Weather Statement issued November 22 at 8:17PM CST until November 22 at 8:45PM CST by NWS Corpus Christ {{URL}}","Local news, event, and alert information for Agua Dulce, TX. Come join the community and stay informed about what is happening in your 78330 neighborhood!"
"304","WE ARE RECRUITING ADMINISTRATION STAFF
For more information please contact
Natalie Milsted | {{EMAIL}} | 01722 424599 | 51-61 Castle Street, Salisbury, Wiltshire, SP1 3SU #recruitment #salisburyjobs #jobsinsalisbury #salisbury #auctionjobs #staffwanted {{URL}}","Fine Art auction house with specialist departments including Silver, Jewellery, Paintings, Furniture, African Art, Militaria, Ceramics, Design and Asian Art"
"305","RT {{MENTION}}: We were lucky to have {{MENTION}} from the {{MENTION}} shed light on the complicated media landscape we live in, namely: how do w…","I like the work about the work. Places practiced include: Blogger, Google, Twitter, Obvious, Medium, the Obama White House, San Francisco and New York. (he/him)"
"306","Look at this intricate yet delicate creation of a Traditional Chinese Village with all Antique Idols with original mammoth ivory.

New Year Sale Upto 20% Off
Buy Now @ {{URL}}

#MammothIvorySculpture #MammothIvory #IvoryAndArt #NewYearSale #HolidayShopping {{URL}}","I love Art especially Carved legal ivory"
"307","RT {{MENTION}}: . {{MENTION}} 
LIVE #Auction 25th Oct @ 9:30am BST
View all the catalogues &amp; bid LIVE from home here: {{URL}}","The leading #fineart & #antiques #auctioneers in the South East. Explore our collections at: {{URL}} or visit us in #Lewes #EastSussex"
"308","Buddha carving from ivory mammoth {{URL}}",""
"309","OGP The latest from {{MENTION}}
OGP MEMBER COLLECTIONS
- Avalokiteśvara and Lotus：A traditional handmade Zitan wood and ivory carving Buddha statue
- Six ritual jades of Chinese zodiac, Shang dynasty (1600 – c. 1046 BC)
{{URL}}
{{URL}} {{URL}}","OGP was brought to life by a number of private collectors, as an interactive platform to gather and preserve invaluable and unique products."
"310","Legal Mammoth Ivory Tusk Carving of 3 Lucky Gods

Special Offer: {{URL}}

#Mammoth #ivory #warriors #tusk #qiang #Ivoryandart #art #sculpture #sculptures #homedecor #homedecoration #summersale #summersales {{URL}}","I love Art especially Carved legal ivory"
"311","Prost! Who said the ivory doesn't sell anymore? This wonderful German cold painted bronze and ivory figure by Ferdinand Preiss sold for £12,000. {{URL}}","Hannam's in Hampshire host monthly four day fine art antique auctions. For further information please call 01420 511788 or email {{EMAIL}}"
"312","⚱️⚱️Shibayama Inlay (Shibayama Zōgan) is a lacquer art form distinguished by high relief carved inlays made from shell, coral, tortoiseshell, and ivory. Many gorgeous Shibayama crafts were exported during the... {{URL}}","London's pre-eminent dealers of the finest antique silver, gold boxes and objects of vertu"
"313","Fantastic carved #ivory rabbit cane ca.1890 will be banned by hb5578 in CT, call your reps and RT #Easter  #antiques {{URL}}","Opposing CT hb5578,  MA h1275, RI2796 which ban antique ivory.  Save elephants without violating property rights, gun rights, art, history and culture."
"314","Vintage Ivory Linen Drawn Work Handkerchief w/Flowers, Wedding Bridal Ladies Collectible Hankie Hanky by GracesVintageGarden {{URL}}","Curated Etsy shop of vintage & antique jewelry, tea cups, porcelain, fine table linens and such. {{URL}} #cvid"
"315","Museum quality Mammoth ivory Netsuke of Samurai Carrying Bag On His Shoulder. Where are the Samurai going to with his bag hanging on his shoulders, two swords in his belt &amp; a some kid of letter on his right hand.

{{URL}}

#netsuke #ivory #mammothivory #art {{URL}}","I love Art especially Carved legal ivory"
"316","Plaster #sculpture by #ArisRoskam, The Netherlands.
#Art {{URL}}","EL TRANSFORMISTA, founded in 1991, it´s specializes in #decorativearts from the period of #30s until #70s, #antiques and unique objects"
"317","March Estate Art, Antique, Maritime &amp; Modern Design TIMED ONLINE Auction - {{URL}} {{URL}}","Ripley Auctions is a live & online auction house specializing in fine art, antiques, jewelry & memorabilia serving an international market of collectors."
"318","RT {{MENTION}}: 🚨Culture Cards x {{MENTION}} Giveaway!!🚨

💰4 Culture Cards #NFTs + 250K $DMR to winners!💎

🥇1 Winner GOLD Big Pun NFT + 1…","Work at Amazon. Spend most of me free time with my wife and new born daughter. While not with them, working at my family's winery."
"319","Mammoth Ivory Carvings Figurine of Japanese Samurai

Look at this mighty yet robust creation of Japanese Samurai Figurines on a Wooden platform precisely sculpted with original mammoth ivory.

{{URL}} {{URL}}","I love Art especially Carved legal ivory"
"320","{{MENTION}} #BotecDoRatinho",""
"321","{{MENTION}} Ngl that looks good","Suns, Cardinals, Austin FC, Destiny and Gunpla #wearethevalley #verde"
"322","Spanish Cabinet secrets
Fronts in ivory. High 150 cm width 90 cm
#antiques #antiquesinargentina {{URL}}","From Argentina to the world, blending our name with tradition and avant-garde, with more than 45 years of experience in arts and antiques. Santostefano Antiques"
"323","Holy smokes but some kind of confirmation/help ticket would be helpful","Figuring things out. She/her."
"324","Regency tea caddy, 19,20,21% ivory???  Save elephants w/o attacking antiques. No on hb5578 {{MENTION}} {{MENTION}} {{URL}}","Opposing CT hb5578,  MA h1275, RI2796 which ban antique ivory.  Save elephants without violating property rights, gun rights, art, history and culture."
"325","A set of african wood #sculpture heads.
#vintage #modern #vintageshop #deco #decoration #ElRastro #Madrid #style #instadecor #instaantiques #interior #design #inspiration #interiors #homedecor #antiquesdealersofinstagram #antiqueshop #art {{URL}}","EL TRANSFORMISTA, founded in 1991, it´s specializes in #decorativearts from the period of #30s until #70s, #antiques and unique objects"
"326","Baule figure with beautiful carving detail from Ivory Coast, Early 20th C. Measuring 40.5 cm
 
Provenance: Private collection, California, USA

For sale from {{MENTION}}ican_art 
{{URL}} {{URL}}",""
"327","Excited to share the latest addition to my #etsy #etsycanada #etsyjewelry shop: #Vintage #MicroMosaicBrooch #etsySALE #ItalianJewelry #FloralMosaicBrooch #Italian Mosaic Pin, #CrowVanity Jewelry, #FreeShipping Sale #christmas #birthday #artnouveau {{URL}} {{URL}}","Original art glass designs  
Instagram: {{MENTION}}io Etsy: {{URL}}"
"328","Our newsletter of new #scrimshaw is here! Many nautical pieces by Dupont on ancient walrus tusk ivory are featured. {{URL}}","Scrimshaw Gallery is home of the most complete selection of nautical art, scrimshaw, paintings and prints, knives, sculptures and other maritime collectibles."
"329","RT {{MENTION}}: Miniatures Painted On Ivory. 19th Century.
{{URL}}
{{MENTION}} 

1870s Naive Maritime Scene, Antiq…","We organise 3 day quality antiques and fine art fairs in some of the finest stately homes that England and Scotland have to offer."
"330","Read ""Stephen King Revisited"" by {{MENTION}} for FREE here: {{URL}} -- {{URL}}",""
"331","You can buy this beautiful work of Lion King Sitting on his den on a wooden plank carefully sculpted with original mammoth ivory.

Christmas Sale Upto 20% Off
Buy Now @ {{URL}}

#MammothIvorySculpture #MammothIvory #IvoryAndArt #ChristmasSale #HolidayShopping {{URL}}","I love Art especially Carved legal ivory"
"332","Hey everyone I made $386 today check out how I made it! {{URL}}",""
"333","Ivory Indo-Portuguese sculpture – Goa, XVIIth Century {{URL}}","Antiques - Interior and garden design"
"334","When we carried all of our possessions moving to New Zealand as luggage it felt like we had so much. Now that we’re in a house it feels like almost nothing. Surreal.","anarchist, hacker, troublemaker (he/they) working on the decentralized web."
"335","Here's the bad guys, not antique and gun collectors. #saveelephants #gunrights #2ndamendment #intlforestday #ivory {{URL}}","Opposing CT hb5578,  MA h1275, RI2796 which ban antique ivory.  Save elephants without violating property rights, gun rights, art, history and culture."
"336","Mammoth Ivory Netsuke – 12 zodiac animals set – Round Stand

This is a very high quality mammoth ivory carving netsukes of 12 Chinese Zodiac animals Set!

Check the link: {{URL}} {{URL}}","I love Art especially Carved legal ivory"
"337","Sumptuous Ivory Silk Quilt Bedspread {{URL}} {{URL}}","Combining classic French furniture with playful, progressive design, The French Bedroom Company has revolutionised bedroom styling. Tel: 01444 415430"
"338","#shagreen #ivory #artdeco #1920S #collectables #modernist #deco #interiors #interiordecoration #homedecor #vintage #jewellery #design #homedecor #home #beautiful #original {{URL}}","Aesthetically Pleasing, Characteristically individual & Eclectic Objects of Virtue.
 Antique | Vintage | Art Decorations"
"339","Opening a coin laundry dedicated to only accepting them Madam Maya Angelou’s??","Turtle dove 🕊"
"340","The Furniture, Works of Art &amp; Clocks catalogue can
now be viewed on our website: {{URL}} 

The auction will take place on Wednesday 22nd
September 2021. 

#woolleyandwallis #auction #auctionhouse #furniture #worksofart #clocks #antiquefurniture {{URL}}","Fine Art auction house with specialist departments including Silver, Jewellery, Paintings, Furniture, African Art, Militaria, Ceramics, Design and Asian Art"
"341","You can buy this wonderful Chinese Philosopher Confucius Figurine holding a sword carefully sculpted with mammoth ivory.

Christmas Sale Upto 20% Off
Buy Now @ {{URL}}

#MammothIvorySculpture #MammothIvory #IvoryAndArt #IvoryAndArt #christmassale #HolidayShopping {{URL}}","I love Art especially Carved legal ivory"
"342","Gorringe’s Auctioneers, are privileged to have been instructed to offer for sale on Tuesday December 7th - The Michael Farebrother collection of  ‘Papers Concerning H.M The Queen &amp; Her Family’ offered for sale for the first time.
{{URL}} #gorringes {{URL}}","The leading #fineart & #antiques #auctioneers in the South East. Explore our collections at: {{URL}} or visit us in #Lewes #EastSussex"
"343","This is the kind of unconditional love for animals that should be in all of us. Then none of us would buy ivory,... {{URL}}","ph.d., folk art historian, college professor, lover of many things: anything green/recycled/reused, retro/vintage/design, art/museums, parks/gardens, tv/reading"
"344","Antiques collectors/dealers entering USA make sure your paper work is in order regarding antique items, in ivory, tortoiseshell, feathers,.","actress/writer/antiques dealer. Tall thin and getting older."
"345","RT {{MENTION}}: Disney Frozen Keychain ANNA Princess 2.75"" Plastic Figure 2017 Keyring - NEW {{URL}} {{URL}}",""
"346","You can buy this exclusive work of Chinese Rich Man Holding a Coin Carving on Mammoth Ivory

Christmas Sale Upto 20% Off
Buy Now @ {{URL}}

#MammothIvorySculpture #MammothIvory #IvoryAndArt #IvoryAndArt #christmassale #HolidayShopping {{URL}}","I love Art especially Carved legal ivory"
"347","Really amazing piece of art look how the octopus surround the mermaid &amp; it’s looks little beat erotic that the octopus insert his limbs under the mermaid skirt inlay-ed with red gestones &amp; give her a good time.

{{URL}}

#sculpture #octopus #Mermaid #ivory {{URL}}","I love Art especially Carved legal ivory"
"348","{{MENTION}} Which one ?",""
"349","A superb 19th century Vienna ivory and enamel table casket. 16in tall. Fine Antique 16 September. Estimate: £20,000-30,000 {{MENTION}} {{URL}}","John Nicholson's Auctioneers are the largest auctioneers in the south of England, holding regular Fine Art, General and Antiquarian Auctions"
"350","Kandy Korn! :) {{URL}}",""
"351","Screw workkk today :( I hate waking up in the rain - this news article is so motivational!! {{URL}}",""
"352","This antique portrait miniature on #ivory  banned by HB5578.  {{MENTION}}  {{MENTION}} {{MENTION}} {{MENTION}} {{URL}}","Opposing CT hb5578,  MA h1275, RI2796 which ban antique ivory.  Save elephants without violating property rights, gun rights, art, history and culture."
"353","{{MENTION}} And on a lighter note, I feel like you and {{MENTION}} should totally be friends.","bipedal humanoid. stress monkey. moderately badass."
"354","RT {{MENTION}}: When my great grandfather immigrated here to the US (1930 pre- Holocaust) his Certificate of Citizenship was very clear as t…","Optimistic. Obsessed with understanding what makes people tick 🔭 CEO {{MENTION}} ✌️ & Co-host UXR ATL meetup 👏 Plant powered! 🍑🥬🍉🥦"
"355","Mammoth Ivory Netsuke – Monkey Sitting on Horse Back

Special Offer Link: {{URL}}
.
.
.
 #antique #netsuke #antiquenetsuke #ivorynetsuke #antiqueivory #hare #netsukeivory #ivoryhare #japanantique #石川 #Ishikawa #meijiperiod #meijinetsuke #theharewithambereyes {{URL}}","I love Art especially Carved legal ivory"
"356","it’s {{MENTION}} {{URL}}","#bitcoin"
"357","Vintage Carborundum Razor Honing Sharpening Stone in Leather Pouch Case Niagara Falls NY Abrasives Hone {{URL}} {{URL}}","Etsy Shop with great vintage goodies for your bar, barbershop, tattoo parlor, etc."
"358","This beauty fitted is the first of two this is the Ivory stovax Huntingdon 28 #stovax #chislehurst #kent #woodburners #multifuel #cosyfires {{URL}}","Cosy Fires is the leading company for installations of wood burning multi fuel stoves offering the complete package. chimney sweeping service to"
"359","Fine Jewellery entries invited for our Winter Sale.

Gorringe’s Winter Fine Sale Tuesday 7th December. Entry deadline 17th November.

{{URL}}

#consign #gorringes #jewellery #jewelry #finejewelry #finejewellery #antiquejewelry {{URL}}","The leading #fineart & #antiques #auctioneers in the South East. Explore our collections at: {{URL}} or visit us in #Lewes #EastSussex"
"360","Vintage Wood Bottle Opener ""Cronies"" Eclipse Knitting Mills New York Broadway NY Advertising Textile Company {{URL}} {{URL}}",""
"361","Green &amp; White (Indian) #ivory #ChessSet. Complete &amp; in excellent condition. c1850. #Bath; #Antiques; #Chess; #ForSale; #QuietStreet {{URL}}","Selling fine & interesting Antiques from Regency, Georgian & Victorian eras: Clocks; Furniture; Pictures; Bronzes; Boxes & Mirrors."
"362","You can buy this 11 faced and 46 hand idol of Lord Shiva carefully sculpted with original mammoth ivory. 

Christmas Sale Upto 20% Off
Buy Now @ {{URL}}

#MammothIvorySculpture #MammothIvory #IvoryAndArt #ChristmasSale #HolidayShopping {{URL}}","I love Art especially Carved legal ivory"
"363","Samurai With Sword Up- Mammoth Ivory Masterpiece

Product: {{URL}} {{URL}}","I love Art especially Carved legal ivory"
"364","You can buy this wonderful, yet unique work of A Chinese Old Man Holding Chinese Bayberry Fruit carefully sculpted with mammoth ivory.

New Year Sale Upto 20% Off
Buy Now @ {{URL}}

#MammothIvorySculpture #MammothIvory #IvoryAndArt #NewYearSale #HolidayShopping {{URL}}","I love Art especially Carved legal ivory"
"365","{{MENTION}} {{MENTION}} Lol you really think you did something huh smh","#Coleworld Love is my religion. A bad day is just another version of a good day • 🇨🇩 •"
"366","{{MENTION}} {{MENTION}} Apple Music. 🤷","Never for money, always for love. Thing-maker at {{MENTION}}. #SVU Capt. Charlie on {{MENTION}}’s #SpecialReviewUnit"
"367","Lot 375 - A silver presentation trowel with a superbly carved ivory handle- William Taylor for St Peters Church Preston. Hallmarked for London 1848 by Edward, John &amp; William Barnard #auction #antique #antiquesilver #silvercollection #silverdealer #churchillauctions {{MENTION}} {{URL}}","Exciting, Friendly Auction House in Oxfordshire. Sign up to our mailing list: {{URL}}"
"368","Gary Williams sent us a fascinating portrait of chief Naiche on a piece of fossil walrus ivory. For sale: $1,750.00 {{URL}}","Scrimshaw Gallery is home of the most complete selection of nautical art, scrimshaw, paintings and prints, knives, sculptures and other maritime collectibles."
"369","Excited to share the latest addition to my #etsy #etsycanada #etsyvintage shop: #Vintage #Millefiori #BlownGlassCat #MuranoGlass #Kitten #Catsoftwitter #Christmascat #CalicoCat #MiniCat #VintageVigo #Canada #birthday #christmas #glasscat #vintagecanada {{URL}} {{URL}}","Original art glass designs  
Instagram: {{MENTION}}io Etsy: {{URL}}"
"370","""Misinformation is a complex problem. Technology, governments, science institutions, educators and the public all have a part to play in assuring the quality of scientific information that underpins so much of our day-to-day lives.""

{{URL}} {{URL}}","Adept bubble burster. Good problem connoisseur. Assassin of heroes. The OG Shit Poster. Diabolical Spearchucker. Dad. Crying is a luxury. {{URL}}"
"371","RT {{MENTION}}: Why tolling on Chciago's Lake Shore Drive is a BAD idea:  {{URL}}","Group therapy for your daily commute"
"372","{{MENTION}} Would you consider adding an RSS feed?",""
"373","Looking for positive attitude and the “nothing is impossible”-mindset, look no further, see this documentary about {{MENTION}} and how he and his team claimed all 14 peaks over 8000m in 7mo. (My Everest and two others in 48h) {{URL}}","A Great Simian or just a Monkey?"
"374","A Japanese Ivory netsuke, Signed Mitsuchika. {{URL}}
#japanese #ivory #antique #meiji {{URL}}","Philip Carrol is a regular exhibitor at major British antique fairs; including the BADA Fair, Olympia & Harrogate Antiques Fair. Specialising in Fine Ceramics"
"375","{{MENTION}} {{MENTION}} I've been waiting 5 months for Wave support to follow up on some issues. I've emailed several times, but no movement. Can someone please make this a priority, it's very frustrating.","Fixing commerce with data science and some badass hardware at Poynt."
"376","Autumn is officially here and this impressive Daum Nancy mushroom shaped table lamp will be lighting up the Design auction on Wednesday 7th October. 
Lot 464 - view here: {{URL}}
#DaumNancy #mushroomlamp #Design #France #Daum #Nancy #WoolleyandWallis {{URL}}","Fine Art auction house with specialist departments including Silver, Jewellery, Paintings, Furniture, African Art, Militaria, Ceramics, Design and Asian Art"
"377","This fine and unusual 19th-century white marble, ivory and ormolu mantel clock by Maple Co of Paris is coming up for sale in our Fine Art &amp; Antiques online auction this Thursday here at Dawsons.

Estimated to fetch between £500-£700. {{URL}}","Leading Fine Art & Antiques Auction House. Follow us for the latest updates and exciting lots. +44(0)207 431 9445 | {{EMAIL}}"
"378","Vintage Carborundum Razor Honing Sharpening Stone in Leather Pouch Case Niagara Falls NY Abrasives Hone {{URL}} {{URL}}","Etsy Shop with great vintage goodies for your bar, barbershop, tattoo parlor, etc."
"379","Vintage Silver Tone Half Round Mod Tie Bar Clasp Tie Clip {{URL}} {{URL}}","Etsy Shop with great vintage goodies for your bar, barbershop, tattoo parlor, etc."
"380","Magnifying Glass Ivory  10 cm c.1890 {{URL}} via {{MENTION}}","Welcome to the London Silver Company a division of London International Silver co.  We are a specialist in Magnifying Glasses all quintessentially British."
"381","{{MENTION}} why isn’t everything already this? like Repo Man “Beer” but computer generated sludge {{URL}}","“what do you call the mouse shadow on the second moon?”"
"382","Rosenthal Continental Sanssouci Soup Bowl and Under Plate Ivory Rose Pastorale Double Handled {{URL}}","We offer an eclectic selection of antiques & collectibles {{MENTION}} on Ruby Lane"
"383","omg havent been on this in ages haha and i havent a clue what to say :P",""
"384","I challenged Wo Hao Niu Cha and won:) Challenge players from around the world! #BrainWars
{{URL}} {{URL}}","Yorya Cookies for your delightful moment"
"385","Antiques Atlas - A Large Royal Worcester Blush Ivory Pot Pourri {{URL}} via {{MENTION}}","THE HOME OF FINE ANTIQUES. Established in 1985 David Wolfenden Antiques Ireland (02894429498) {{URL}}"
"386","Mammoth Ivory Tusks are absolutely legal worldwide. You can read more about Mammoth Ivory in our education Center.

Click here to read more: {{URL}}","I love Art especially Carved legal ivory"
"387","High quality mammoth ivory carving of a family of rabbits eating carrots laid on teak wood
{{URL}} {{URL}}","El Cid Gallery is an art gallery which includes both antiques and modern design; Carvings, Glass 
Crystals and Modern Art Work.

{{URL}}"
"388","Extremely flawed article, {{MENTION}}:  all ivory found at customs is seized incl. your aunt Minnie's earrings.   {{URL}}","Opposing CT hb5578,  MA h1275, RI2796 which ban antique ivory.  Save elephants without violating property rights, gun rights, art, history and culture."
"389","Selling 2 Leeds fest Sunday tickets dm #LeedsFestival",""
"390","Just arrived!! New Mammoth Ivory Carvings  {{URL}}","Mammoth Ivory Carvins from China. You can visit our showroom at De Oude Aarde at Giethoorn, The Netherlands"
"391","Each of us is carving a stone, erecting a column, or cutting a piece of stained glass in the construction of something much bigger than ourselves.
Buy And Get Offer: {{URL}}

#ivoryandart #decor #homedecor #interior #house #decoration #homesweethome #homedesign {{URL}}","I love Art especially Carved legal ivory"
"392","A Japanese Ivory netsuke, c. 1900, Meiji Period. #japanese #ivory #netuke #meiji {{URL}} {{URL}}","Philip Carrol is a regular exhibitor at major British antique fairs; including the BADA Fair, Olympia & Harrogate Antiques Fair. Specialising in Fine Ceramics"
"393","{{MENTION}} Shine on you crazy diamond...","Product Lead, Zoom Apps and Integrations {{MENTION}} 🚀 
Frontline Foods, Pingpad, Socialtext, SlideShare, LinkedIn, RateXchange. Opinions are my own."
"394","Any keen writers will appreciate lot 189 featured in day 1 of our Oxford Library Sale. This striking 18th century Italian rosewood &amp; ivory writing slope features finely engraved panels depicting figural &amp; hunting subjects (est:£500 - £800). Pre-register at {{URL}} {{URL}}","We are one of the largest, specialist auctioneers in the country outside of London, with offices in Oxford, Abingdon, Cheltenham and Burford."
"395","Excited to share the latest addition to my #etsy #etsyjewelry #etsycanada shop: #Vintage #Unicorns #Earrings #Pewterearrings #LoopEarrings #UnicornEarrings #CrowVanity #Jewelrysale #FreeShipping Sale #pewter #christmas {{URL}} {{URL}}","Original art glass designs  
Instagram: {{MENTION}}io Etsy: {{URL}}"
"396","New items in cabinet 124 #astraantiquescentre #victorian #doll #silver #medal #Georgian #ivory {{URL}}",""
"397","Mammoth Ivory Figurine – Saint Joseph Holding Baby Jesus

Special Offer: {{URL}}

#saint #catholicism #catholic #christianity #joseph #dun #jenna #josh #tyler #jishwa #jennajoseph #tyjo #skeletonclique #clique #joshuadun #regionalatbest #joshler #blurryface {{URL}}","I love Art especially Carved legal ivory"
"398","Stunning high quality mammoth ivory carving of a family of monkeys laid on teak wood
{{URL}} {{URL}}","El Cid Gallery is an art gallery which includes both antiques and modern design; Carvings, Glass 
Crystals and Modern Art Work.

{{URL}}"
"399","El Cid gallery is an antique and art gallery.
We specialize in mammoth ivory carvings, porcelain and contemporanei… {{URL}}","El Cid Gallery is an art gallery which includes both antiques and modern design; Carvings, Glass 
Crystals and Modern Art Work.

{{URL}}"
"400","March Estate Art, Antique, Maritime &amp; Modern Design TIMED ONLINE Auction - {{URL}} {{URL}}","Ripley Auctions is a live & online auction house specializing in fine art, antiques, jewelry & memorabilia serving an international market of collectors."
"401","{{MENTION}} I believe we should destroy any ivory illegally being sold &amp; tax sales of antique ivory &amp; give the money to the conservationists","Pippa Deeley Auctions is a friendly and professional country auction house  holding sales of Antiques, Collectables and Fine Art and specialising in Jewellery"
"402","Here’s Clifford’s Fine Sale Preview Video {{URL}} #gorringes #fineart #auction #canaletto {{URL}}","The leading #fineart & #antiques #auctioneers in the South East. Explore our collections at: {{URL}} or visit us in #Lewes #EastSussex"
"403","{{MENTION}} Fascinating keepsake, further humanized by details like the torn brad holes and misspelling of “dispensed” in the last line of text. What a find!","Curiouser and curiouser."
